Year,Day (mm/dd),Management Area Code,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Tide Description,Visibility Description,Water Level Description,Fish Presence,Mouth Count,Tidal Count,Live Count,Dead Count
2023,29-Sep,B,0,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,10,0
2023,29-Sep,B,0,HELICOPTER,101,101-75,101-75-085,Indian Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Poor,High,Not recorded,0,0,100,0
2023,10-Oct,B,0,FOOT,101,101-80,101-80-084,Short Creek,Partial stream survey,Coho,TMF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,200,0,100,0
2023,11-Oct,B,0,FOOT,101,101-80,101-80-084,Short Creek,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,600,0,80,0
2023,23-Oct,B,0,HELICOPTER,101,101-15,101-15-019,Tombstone River,Complete survey,Coho,WLC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,1650,0
2023,23-Oct,B,0,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,WLC,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,7300,0
2023,23-Oct,B,0,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,WLC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,750,0
2023,23-Oct,B,0,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,WLC,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,50,100
2023,23-Oct,B,0,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,WLC,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,6000,0
2023,7-Sep,B,0,FOOT,103,103-90,103-90-026,Naukati Creek,Partial stream survey,Coho,AWP,1,Incomplete survey - not useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,100,0
2023,28-Aug,C,0,FOOT,106,106-41,106-41-055,Totem Creek,Complete survey,Coho,LLJ,0,Not coded yet,Tide Intermediate,Excellent,Low,Fish present but not counted in Mouth,0,3,8,0
2023,29-Aug,C,0,FOOT,106,106-41,106-41-030,Red Lake Creek Sumner,Complete survey,Coho,T-K,0,Not coded yet,Tide High,Excellent,Low,Fish present but not counted in Mouth,0,1,10,0
2023,2-Sep,C,0,FOOT,106,106-41,106-41-030,Red Lake Creek Sumner,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,250,0
2023,3-Sep,C,0,FOOT,106,106-35,106-35-080,108 Creek Whale Pass,Complete survey,Coho,TMF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,10,1
2023,8-Sep,C,0,FOOT,106,106-30,106-30-082,Kayáashkeiditaan Creek,Partial stream survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,90,0
2023,8-Sep,C,0,FOOT,106,106-30,106-30-082,Kayáashkeiditaan Creek,Partial stream survey,Coho,TMF,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Low,Not recorded,0,0,100,0
2023,20-Sep,C,0,AERIAL,109,109-45,109-45-013,Salt Chuck-Security,Complete survey,Coho,PGS,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,2000,0
2023,19-Sep,A,1,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,200,0
2023,19-Sep,A,2,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,80,0
2023,19-Sep,A,3,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,60,0
2023,19-Sep,A,4,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,0,0
2023,19-Sep,A,5,AERIAL,111,111-32,111-32-046,Moose Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,0,0
2023,19-Sep,A,6,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,0,0
2023,19-Sep,A,7,AERIAL,111,111-32,111-32-078,Davidson Creek-Taku,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,0,0
2023,13-Sep,D,0,FOOT,113,113-32,113-32-005,W Crawfish NE Arm Hd,Complete survey,Coho,J C,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,1,75,0
2023,25-Sep,D,0,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,33,0
2023,25-Sep,D,0,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,72,0
2023,26-Sep,D,0,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,24,0
2023,29-Sep,D,0,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Low,Poor,High,Not recorded,0,2,77,0
2023,29-Sep,D,0,SNORKEL,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,33,546,0
2023,4-Oct,D,0,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,TAT,3,Peak survey - useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,45,0
2023,4-Oct,D,0,SNORKEL,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,MLM,3,Peak survey - useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,39,569,0
2023,4-Oct,D,0,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,TAT,3,Peak survey - useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,84,0
2023,5-Oct,D,0,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,44,0
2023,10-Oct,D,0,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Not recorded,Poor,High,Not recorded,0,0,38,0
2023,10-Oct,D,0,SNORKEL,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,33,0
2023,11-Oct,D,0,SNORKEL,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,402,0
2023,12-Oct,D,0,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,MLM,3,Peak survey - useful for indexing abundance,Tide Low,Excellent,Normal,Not recorded,0,0,60,0
2023,17-Oct,D,0,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,330,0
2023,20-Oct,D,0,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,13,0
2023,23-Oct,D,0,FOOT,113,113-41,113-41-019,Indian River Sitka,Complete survey,Coho,TAT,1,Incomplete survey - not useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,557,0
2023,23-Oct,D,0,FOOT,113,113-44,113-44-003,Katlian River,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,237,0
2023,25-Oct,D,0,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,0,0,524,0
2023,25-Oct,D,0,FOOT,113,113-44,113-44-005,Katlian Bay S. Fork,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Not recorded,Excellent,Normal,Not recorded,0,0,60,0
2023,26-Oct,D,0,FOOT,113,113-41,113-41-019,Indian River Sitka,Complete survey,Coho,MLM,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,647,0
2023,2-Nov,D,0,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Low,Not recorded,0,0,595,0
2023,15-Nov,D,0,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,TAT,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Normal,Not recorded,0,0,230,0
2023,29-Sep,A,6,BOAT,182,182-70,182-70-010,Situk RIver,Complete survey,Coho,RAH,3,Peak survey - useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,9841,0
2023,3-Oct,A,7,FOOT,182,182-70,182-70-015,Old Situk River,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,3327,0
2024,8-Jul,B,0,AERIAL,101,101-41,101-41-025,Lucky Cove,"Intertidal, Mouth, and Bay",Coho,BLM,2,Complete survey - potentially useful for indexing abundance,Tide Low,Normal,Low,Not recorded,250,0,0,0
2024,29-Sep,B,0,FOOT,101,101-43,101-43-033,Fish Creek Thorne A,Partial stream survey,Coho,AWP,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,High,Not recorded,0,0,40,0
2024,2-Oct,B,0,HELICOPTER,101,101-45,101-45-078,Carroll Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,20,0
2024,2-Oct,B,0,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,20,0
2024,2-Oct,B,0,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,0,0
2024,2-Oct,B,0,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,230,0
2024,2-Oct,B,0,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,120,0
2024,2-Oct,B,0,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,20,0
2024,2-Oct,B,0,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,610,0
2024,2-Oct,B,0,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,High,Not recorded,0,0,80,0
2024,2-Oct,B,0,HELICOPTER,101,101-75,101-75-085,Indian Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,600,0
2024,4-Oct,B,0,FOOT,101,101-29,101-29-006,Vallenar Creek,Partial stream survey,Coho,AWP,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,48,0
2024,11-Oct,B,0,AERIAL,101,101-15,101-15-019,Tombstone River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,800,0
2024,11-Oct,B,0,AERIAL,101,101-30,101-30-030,Keta River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,3200,0
2024,11-Oct,B,0,AERIAL,101,101-30,101-30-060,Marten River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,500,0
2024,11-Oct,B,0,AERIAL,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,800,0
2024,11-Oct,B,0,AERIAL,101,101-55,101-55-040,Blossom River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Poor,High,Not recorded,0,0,1000,0
2024,11-Oct,B,0,FOOT,101,101-29,101-29-006,Vallenar Creek,Partial stream survey,Coho,AWP,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,80,0
2024,20-Oct,B,0,FOOT,101,101-41,101-41-043,Black Island Creek,Partial stream survey,Coho,TMF,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,0,0,0,0
2024,31-Oct,B,0,AERIAL,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,1300,0
2024,31-Oct,B,0,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,0,0
2024,31-Oct,B,0,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,120,0
2024,31-Oct,B,0,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,670,0
2024,31-Oct,B,0,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,High,Not recorded,0,0,140,0
2024,31-Oct,B,0,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,High,Not recorded,0,0,120,0
2024,31-Oct,B,0,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,300,0
2024,31-Oct,B,0,HELICOPTER,101,101-75,101-75-085,Indian Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,1400,0
2024,1-Nov,B,0,HELICOPTER,101,101-15,101-15-019,Tombstone River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,2500,0
2024,1-Nov,B,0,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,17000,0
2024,1-Nov,B,0,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,Normal,Not recorded,0,0,1900,0
2024,1-Nov,B,0,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,High,Not recorded,0,0,0,0
2024,1-Nov,B,0,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,JWB,2,Complete survey - potentially useful for indexing abundance,Tide High,Normal,High,Not recorded,0,0,10000,0
2024,14-Jul,B,0,AERIAL,102,102-60,102-60-044,Old Franks Creek,"Intertidal, Mouth, and Bay",Coho,BLM,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,500,0,0,0
2024,22-Jul,B,0,FOOT,102,102-60,102-60-044,Old Franks Creek,Partial stream survey,Coho,AWP,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,6,0
2024,26-Jul,B,0,AERIAL,102,102-60,102-60-044,Old Franks Creek,"Intertidal, Mouth, and Bay",Coho,BLM,2,Complete survey - potentially useful for indexing abundance,Tide Low,Poor,Normal,Not recorded,100,0,0,0
2024,9-Aug,B,0,AERIAL,102,102-60,102-60-044,Old Franks Creek,"Intertidal, Mouth, and Bay",Coho,BLM,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Poor,Low,Not recorded,0,200,0,0
2024,24-Aug,C,0,AERIAL,106,106-41,106-41-044,Alder Creek,Mouth and Bay,Coho,T-K,2,Complete survey - potentially useful for indexing abundance,Tide Low,Excellent,Low,Not recorded,10,0,0,0
2024,27-Aug,C,0,AERIAL,107,107-20,107-20-015,June Creek,Complete survey,Coho,KAT,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Normal,Normal,Not recorded,250,0,0,0
2024,27-Sep,A,1,AERIAL,111,111-32,111-32-078,Davidson Creek-Taku,Mouth and Bay,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,0,0
2024,27-Sep,A,1,FOOT,111,111-32,111-32-056,Fish Creek-Taku R,Partial stream survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,230,0,400,0
2024,27-Sep,A,2,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,20,0
2024,27-Sep,A,3,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,0,0
2024,27-Sep,A,4,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,100,0,50,0
2024,27-Sep,A,5,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Tide High,Excellent,Normal,Not recorded,0,0,70,0
2024,4-Oct,A,1,FOOT,111,111-32,111-32-056,Fish Creek-Taku R,Partial stream survey,Coho,RFV,2,Complete survey - potentially useful for indexing abundance,Not recorded,Normal,Normal,Not recorded,155,0,260,0
2024,28-Oct,A,0,HELICOPTER,115,115-32,115-32-033,Clear Springs Slu,Partial stream survey,Coho,NLZ,1,Incomplete survey - not useful for indexing abundance,Not recorded,Normal,Low,Not recorded,0,0,0,10
2024,11-Sep,A,6,BOAT,182,182-80,182-80-030,Tawah Creek,Complete survey,Coho,RAH,2,Complete survey - potentially useful for indexing abundance,Tide Intermediate,Excellent,Normal,Not recorded,0,0,2685,0
